latitude,longitude,price
40.70546665,-73.9016579,83
40.66138751,-73.95093628,202
40.68741,-73.75758,83
40.79781029,-73.93928907,90
40.67059954,-73.92844762,52
40.75754297,-73.89794173,50
40.70846,-74.01437,300
40.74849768,-73.97587671,149
40.75571184,-73.96717688,225
40.7144003,-73.9496825,450
40.68313595,-73.96960863,225
40.75377971,-73.99341077,150
40.67342942,-73.93937738,205
40.75857376,-73.89787707,53
40.7516417,-73.9376583,140
40.68791882,-73.80175526,194
40.86729616,-73.88810844,130
40.54273405,-74.14899582,150
40.78536662,-73.94723048,109
40.76961214,-73.99094177,395
40.67861152,-73.95182743,240
40.72233651,-73.99675716,2293
40.76516552,-73.96324344,199
40.69968877,-73.93957432,250
40.7224303,-74.00287875,2250
40.72213322,-73.99474919,2250
40.68234,-73.72947,180
40.71266533,-73.96306727,120
40.5780701,-74.0008524,175
40.67319589,-73.89246087,165
40.88360714,-73.89078535,70
40.75504061,-73.80485543,146
40.87616233,-73.91236231,127
40.67242753,-73.75233388,444
40.83004502,-73.91614201,90
40.70741077,-73.94901313,213
40.58691759,-73.95464025,140
40.7657371,-73.9890404,222
40.77838225,-73.90788837,95
40.6788463,-73.9094408,220
40.7786378,-73.9072683,76
40.7786378,-73.9072683,76
40.7786378,-73.9072683,64
40.7786378,-73.9072683,76
40.740129,-73.9815163,448
40.7807837,-73.94832617,57
40.69367065,-73.96652131,65
40.75359651,-73.99567241,275
40.63130507,-73.96359089,114
40.64084,-73.89477,264
40.63468693,-74.02297114,79
40.68946049,-73.97002251,110
40.70680406,-73.92232838,315
40.75970744,-73.99939767,906
40.69440602,-73.92296782,90
40.64648723,-73.97150107,150
40.71840874,-73.9526381,294
40.6934319,-73.8652853,170
40.69632735,-73.93533071,52
40.72730151,-73.81064905,55
40.67412858,-73.94356739,171
40.69053047,-73.90596705,91
40.75107096,-73.87836978,39
40.77982103,-73.90639792,69
40.72941797,-73.98482332,204
40.79737739,-73.93764215,249
40.76214211,-73.99926198,320
40.76426282,-73.87275671,30
40.75915693,-73.89790778,79
40.7585687,-73.8351919,76
40.61269291,-73.99773755,45
40.70740963,-73.80859685,250
40.67517099,-73.79685982,86
40.8074168,-73.8551646,79
40.73048921,-73.95870051,124
40.7474051,-73.9865687,690
40.68350294,-73.86745591,107
40.68232,-73.86723,85
40.71802898,-73.99726801,226
40.6711159,-73.86025145,126
40.6881659,-73.9756014,545
40.84192136,-73.90655868,65
40.7217043,-73.94999575,564
40.7432437,-73.98345291,281
40.7396536,-73.9808061,165
40.7237926,-73.94345693,254
40.69248,-73.79669,169
40.7585687,-73.8351919,76
40.7585687,-73.8351919,76
40.84591028,-73.93776428,180
40.70467373,-73.83080067,145
40.57733942,-73.9563224,200
40.63638137,-74.02499861,70
40.82709722,-73.89178219,95
40.58518103,-73.95245588,78
40.73507308,-73.89667227,143
40.74320931,-73.97308786,542
40.6748794,-73.9017433,155
40.67007514,-73.98040749,191
40.7526556,-73.9724804,332
40.83515218,-73.86680538,144
40.5789261,-74.10823928,36
40.63237814,-74.1054387,37
40.655358,-73.746967,269
40.78971795,-73.94699795,150
40.6818372,-73.8038935,117
40.70775448,-73.89818061,162
40.6728961,-73.93893341,108
40.72812,-73.97809,257
40.70383681,-73.90380299,39
40.72186417,-73.94406128,271
40.69184378,-73.99636883,199
40.75909781,-73.80161444,63
40.6988364,-73.91283159,165
40.7119053,-73.98886987,160
40.7332141,-73.95672604,475
40.72122246,-73.9962297,182
40.68015582,-73.9616458,150
40.77470912,-73.95285811,170
40.7002281,-73.89803739,75
40.71114362,-73.95368874,125
40.74343737,-73.97370391,150
40.80681,-73.94328,221
40.66385212,-73.9551576,133
40.65050147,-73.93183709,160
40.65249348,-73.93251258,150
40.78461051,-73.95003874,520
40.83541,-73.92266,97
40.68988049,-73.90732104,98
40.73723543,-74.00267017,445
40.62261961,-74.0295014,148
40.67302711,-73.87730784,103
40.74223178,-73.9057963,120
40.66643644,-73.98901872,200
40.6406201,-73.892774,125
40.64365,-73.95474,149
40.80761262,-73.96684047,479
40.69140361,-73.90542915,98
40.69130684,-73.90545341,98
40.75636008,-73.99777544,280
40.75568558,-73.99842121,280
40.81918003,-73.9075101,60
40.86537388,-73.92368889,108
40.662893,-73.77055716,80
40.83682337,-73.93917735,85
40.79606905,-73.96336118,85
40.72426,-73.99311,84
40.69392629,-73.85532414,69
40.62751974,-74.02493952,31
40.6389659,-74.0801993,44
40.81418937,-73.82607271,180
40.76201905,-73.99113899,286
40.6641806,-73.8942364,150
40.75918,-73.86977,63
40.72524997,-73.87221448,74
40.77082343,-73.95326267,256
40.79364,-73.97303,703
40.7851813,-73.97503626,273
40.77088661,-73.95345862,795
40.77270611,-73.9521869,1167
40.83791308,-73.90088818,78
40.73440833,-74.00764547,230
40.82005573,-73.92726892,110
40.77402975,-73.94787328,140
40.68836,-73.97264,120
40.74867583,-73.99059041,630
40.79554034,-73.96227839,60
40.7328374,-73.95658297,315
40.75999,-73.99236,88
40.71719439,-73.95246105,264
40.63181,-73.90883,167
40.71485176,-73.96329974,600
40.72946896,-73.98472111,414
40.81750521,-73.94550481,150
40.8332993,-73.92997731,70
40.6104671,-73.96950119,75
40.72927218,-73.73783212,200
40.67345043,-73.92304317,75
40.67152401,-73.92154736,65
40.80942,-73.9269,63
40.66326161,-73.87958725,189
40.73928972,-73.98165031,421
40.87872794,-73.88536787,77
40.68674336,-73.95021422,159
40.79618,-73.96356,65
40.79417256,-73.94502419,125
40.7070183,-74.01022779,350
40.68637202,-73.93059225,177
40.71807662,-73.99608923,1850
40.71664665,-73.99767006,1850
40.79464946,-73.9455866,105
40.70818,-73.96131,98
40.77587385,-73.98136632,267
40.79593155,-73.94408318,125
40.6151023,-73.9202747,248
40.74921918,-73.94921998,1257
40.68575,-73.92788,131
40.68750904,-73.91756428,94
40.72411174,-73.99059924,171
40.70476288,-74.0075283,271
40.76101191,-73.99453505,230
40.73969115,-73.99809251,175
40.79610036,-73.94452903,115
40.79437776,-73.94416037,105
40.6863206,-73.916015,100
40.75216983,-73.99718915,628
40.72729,-74.00165,518
40.70998495,-73.96002752,120
40.88120395,-73.85335942,92
40.65642412,-73.95565319,140
40.76337399,-73.98512785,355
40.6284132,-73.92150405,118
40.86836993,-73.85338501,89
40.7210984,-73.9482533,250
40.79607071,-73.94433161,115
40.775655,-73.953972,96
40.76043915,-73.99780981,219
40.81037,-73.92751,68
40.757305,-73.832018,222
40.86984607,-73.89933167,60
40.75365428,-73.83027292,129
40.72772308,-73.99218483,360
40.77454052,-73.98863261,175
40.65881101,-73.86701438,135
40.73426083,-73.85387942,121
40.70066339,-73.94050088,272
40.7209624,-73.996294,243
40.79434,-73.96451,88
40.70581406,-74.00832238,385
40.77900308,-73.94657584,401
40.68388629,-73.95234059,700
40.76114922,-73.98344332,316
40.70887959,-74.01492866,332
40.74398542,-73.98573303,414
40.78480521,-73.94832648,401
40.78644111,-73.94866167,401
40.7473764,-73.98017733,306
40.69382541,-73.94719941,143
40.71310693,-74.01030939,340
40.76418912,-73.98604198,401
40.79578617,-73.96228223,75
40.70969761,-73.94860772,176
40.72756045,-73.8212473,650
40.6890279,-73.97145145,313
40.67813637,-73.90753987,120
40.77704516,-73.95927444,171
40.67676632,-73.90785958,120
40.67862007,-73.90959394,145
40.7597888,-73.99949792,468
40.64309693,-73.9504781,175
40.77644726,-73.9590435,105
40.84234229,-73.834825,73
40.7790927,-73.94898171,179
40.68795437,-73.91661065,149
40.75993759,-73.96877092,214
40.7342869,-74.00065142,193
40.66600131,-73.9149357,113
40.82298,-73.91561,80
40.68649886,-73.83304138,134
40.71496622,-73.95516629,71
40.84424578,-73.83404116,73
40.84252427,-73.83259104,91
40.68410897,-73.85441665,446
40.75621658,-73.82665756,88
40.83590339,-73.88636942,104
40.63977685,-74.0186591,82
40.66262901,-73.93844102,164
40.71517548,-73.95695014,71
40.7516242,-73.97165917,449
40.69169588,-73.99616105,155
40.75606552,-73.82587612,182
40.67143787,-73.79487752,64
40.6532472,-73.95696737,500
40.72541817,-73.87216989,67
40.69017889,-73.91296361,245
40.633702,-73.8963109,228
40.70801555,-73.90840484,95
40.67516928,-73.87621642,215
40.67576294,-73.74598342,45
40.7022777,-73.94054544,189
40.78328578,-73.94778914,183
40.75596,-73.99832,291
40.66946307,-73.74345765,275
40.75426007,-73.99713424,291
40.76418,-73.99206,180
40.75480285,-73.99839547,291
40.8365912,-73.85626984,57
40.7514705,-73.9714149,366
40.8354,-73.93811,56
40.77014696,-73.99149971,2500
40.66365599,-73.77055223,128
40.66550559,-73.94632334,357
40.65902396,-73.9586775,44
40.6861706,-73.9358201,55
40.68461,-73.95969,160
40.7331,-73.99989,1500
40.67776691,-73.99962643,1000
40.85444,-73.8877,171
40.64961177,-73.97395177,154
40.79415,-73.97526,83
40.72804573,-73.97937786,295
40.75590228,-73.99660989,291
40.74467048,-73.98542684,200
40.74376824,-73.98521014,200
40.70266,-73.83072,68
40.59467544,-73.93353752,69
40.65852939,-73.98189075,480
40.7227707,-73.9940253,250
40.74246992,-73.98523963,200
40.74304564,-73.98550735,200
40.74282089,-73.9855907,200
40.71485014,-73.96436623,100
40.74398391,-73.98537162,200
40.74457,-73.98674,200
40.74423031,-73.98542396,200
40.70646424,-73.90837534,74
40.58038942,-73.93994149,178
40.68301113,-73.91388068,46
40.76719161,-73.98512563,150
40.74333398,-73.98714213,200
40.74288366,-73.98530746,180
40.74314356,-73.98739871,200
40.74292586,-73.9854232,200
40.74329275,-73.98528058,200
40.74442803,-73.98536698,200
40.65051748,-73.9509767,115
40.76340715,-73.96056172,508
40.682866,-73.767493,141
40.75715402,-73.98042017,403
40.7612175,-73.99148358,299
40.75583,-73.73122,54
40.76102702,-73.98974379,140
40.74838144,-74.00642854,198
40.65306254,-73.91165078,78
40.68744166,-73.87721255,139
40.6631114,-73.77049377,96
40.66791831,-73.81744885,210
40.76470195,-73.88202567,122
40.74280081,-73.98731235,200
40.79896521,-73.95338063,235
40.75822463,-73.99416527,200
40.69157206,-73.92524665,79
40.80221111,-73.93997512,356
40.75966621,-73.99203342,246
40.58631445,-73.93476526,159
40.69173,-73.91507,450
40.68400306,-73.9523849,160
40.80828645,-73.94985866,122
40.75521444,-73.98715238,1714
40.79599058,-73.94583045,125
40.79599,-73.94543,125
40.72149059,-73.94214069,148
40.67807924,-73.94447941,480
40.7451795,-73.9929155,718
40.66696805,-73.85195998,104
40.80235645,-73.95619619,475
40.6420237,-73.95991098,160
40.808289,-73.954086,100
40.80884478,-73.94820689,122
40.79613186,-73.94575802,120
40.75869303,-73.98303195,150
40.6367605,-73.9439039,95
40.63583057,-73.94452879,95
40.81691986,-73.94064176,161
40.58175213,-73.96145445,107
40.81687376,-73.86378144,156
40.8163684,-73.86335627,167
40.70064202,-73.91270709,101
40.69014243,-73.91605216,330
40.85324785,-73.86778049,120
40.76773,-73.81713,147
40.70043934,-73.90555348,43
40.81782608,-73.94520069,208
40.6270982,-74.02711565,31
40.77224729,-73.95285924,216
40.74492856,-73.97579776,314
40.8074583,-73.94768197,122
40.69439843,-73.83157614,89
40.70095,-73.9157,94
40.70157934,-73.92352089,243
40.8259256,-73.8552763,201
40.7515613,-73.89026186,145
40.5839115,-73.9329435,209
40.75974734,-73.97018597,400
40.6690324,-73.7418672,109
40.64627,-73.9986,90
40.69945,-73.92322,207
40.686792,-73.8391151,139
40.80490932,-73.94922041,165
40.73922364,-73.97774549,300
40.59519917,-73.7967984,428
40.68836639,-73.94476501,188
40.71675711,-73.95525153,72
40.78024053,-73.95246538,285
40.67872927,-73.91531408,60
40.67817244,-73.91509425,52
40.7371565,-74.00224339,130
40.63154155,-73.93948818,135
40.57699785,-74.00005269,90
40.75655189,-73.94278743,240
40.68678172,-73.95413093,45
40.7015431,-73.9407338,274
40.67592262,-73.95034663,40
40.6764421,-73.94914818,40
40.67623714,-73.94871451,37
40.7015431,-73.9407338,218
40.63276936,-74.01429873,48
40.79630723,-73.96310328,71
40.76434912,-73.8818564,103
40.7015431,-73.9407338,219
40.73880641,-73.980679,140
40.68766281,-73.91774531,63
40.6806027,-73.9326411,299
40.76261475,-73.96886935,283
40.74016284,-73.91974863,160
40.80968412,-73.92575063,60
40.76074353,-73.91424803,312
40.76662137,-73.96685651,268
40.76072321,-73.91425876,225
40.76070696,-73.91428559,421
40.78194415,-73.97961242,514
40.71407595,-73.93625729,100
40.63442869,-73.95091872,65
40.7596033,-73.96644745,233
40.67872555,-73.93843843,263
40.72656802,-73.98789017,111
40.79595827,-73.96286974,70
40.85233946,-73.88656106,136
40.70858561,-74.01546093,295
40.742,-73.9949,580
40.60224847,-73.94310676,167
40.69263703,-73.90577021,77
40.70674816,-73.94232209,200
40.645342,-73.9640169,96
40.79461,-73.94567,105
40.66987136,-73.81794036,107
40.74095359,-73.87075369,82
40.7962,-73.94428,99
40.76304034,-73.99476133,455
40.80767343,-73.94976382,85
40.70397255,-73.93883038,234
40.72915,-73.98235,200
40.70100978,-73.89835428,98
40.7183475,-73.98611997,165
40.74287823,-73.9821923,250
40.70712113,-73.94634749,295
40.77194969,-73.95866409,180
40.8154322,-73.86359786,59
40.8161154,-73.8643384,69
40.75762626,-73.99215568,700
40.74574348,-73.82621197,158
40.68459722,-73.95984761,360
40.83873348,-73.86125404,92
40.65438409,-73.91361592,85
40.71527668,-73.99753744,190
40.7774031,-73.95992506,169
40.70335228,-73.92879541,1500
40.77720713,-73.96005977,115
40.73608718,-73.86362076,133
40.74786259,-73.86525662,54
40.8661998,-73.8936418,81
40.64573433,-73.94820918,200
40.85586,-73.88533,241
40.71823816,-73.9847287,165
40.69407235,-73.90680316,230
40.67601129,-73.95799952,171
40.75872,-73.98518,400
40.76593238,-73.82344897,39
40.67349331,-73.77939745,480
40.7132156,-73.9563231,186
40.79556,-73.96445,70
40.74878954,-73.94952446,104
40.76740737,-73.99120575,743
40.84750821,-73.86455677,143
40.70260507,-73.94134013,328
40.76217386,-73.991176,302
40.70238,-73.94033,309
40.82507044,-73.8766703,110
40.69059622,-73.95670339,500
40.69077726,-73.93732418,140
40.70215724,-73.93979025,352
40.73286001,-73.84845159,169
40.75022392,-73.88244946,125
40.80457973,-73.96549018,90
40.76378193,-73.98906022,153
40.82794056,-73.94756075,165
40.79609222,-73.94363319,117
40.79447019,-73.94570894,117
40.77544557,-73.91512857,160
40.80311158,-73.95322274,189
40.79886378,-73.81997063,250
40.62510293,-74.16164764,77
40.64777,-73.9969,100
40.711304,-73.9666502,115
40.65318,-73.95772,50
40.65335831,-73.95566065,117
40.80072997,-73.96261636,88
40.89574718,-73.83964444,47
40.6335972,-73.9646794,154
40.76660912,-73.99105764,320
40.76681593,-73.99109415,300
40.70952958,-74.00740371,364
40.67879819,-73.89340057,286
40.67346045,-73.92236042,200
40.69428864,-73.97196096,119
40.70114195,-73.89585816,187
40.769302,-73.95818832,133
40.85736421,-73.93013956,81
40.74341928,-73.97527584,364
40.81129135,-73.93881417,258
40.74883511,-73.94732845,236
40.7299607,-73.97783939,128
40.73610761,-73.97752953,96
40.64231393,-73.99998626,55
40.61235202,-73.92335999,172
40.70676388,-73.92604917,176
40.67994917,-73.96504171,158
40.69885164,-73.91291358,97
40.70483823,-73.92407161,100
40.87075644,-73.84332929,200
40.7851883,-73.947968,250
40.74831583,-73.88901292,175
40.70718431,-73.91524991,400
40.742323,-73.8909803,55
40.683036,-73.742429,95
40.71474978,-73.95614627,72
40.71570553,-73.95474085,71
40.60309,-73.75891,140
40.72347786,-73.99526688,117
40.70898,-74.00911,300
40.7304002,-74.0049711,417
40.672119,-73.9893274,795
40.65317859,-73.95249132,82
40.74655662,-73.98665616,108
40.80330083,-73.96552853,99
40.80284389,-73.96530517,99
40.74613823,-73.98290334,68
40.69459789,-73.92363072,41
40.69835951,-73.93457325,78
40.68594833,-73.93094804,100
40.67154315,-73.95756308,120
40.78771174,-73.95245648,100
40.66185835,-73.85574689,254
40.68664,-73.92877,100
40.77928653,-73.97850162,116
40.68474974,-73.92901225,100
40.67052015,-73.76568068,29
40.72373,-73.87108,70
40.68216083,-73.95563068,350
40.77502514,-73.94841949,350
40.70728337,-73.95691107,279
40.68766924,-73.92018358,61
40.6894123,-73.92155699,80
40.81882,-73.95267,159
40.6875799,-73.81388726,137
40.74924,-73.94874,94
40.76025397,-73.96267708,459
40.73242924,-74.00467737,449
40.72123343,-73.85434107,79
40.69460812,-73.91177752,150
40.72173816,-73.9828009,240
40.76550439,-73.98936696,173
40.72262577,-73.94106316,679
40.75783646,-73.83303163,234
40.76027,-73.99223,1224
40.74290605,-73.98320299,238
40.7630271,-73.99520322,200
40.66459731,-73.89535125,130
40.6640443,-73.8942094,135
40.80237027,-73.94600508,300
40.7221973,-73.99505087,120
40.73225125,-74.00633808,150
40.77078778,-73.99020922,606
40.6805514,-73.9135008,150
40.75517985,-73.94267942,459
40.77517165,-73.93465918,199
40.84108005,-73.93548427,39
40.84106113,-73.93762094,31
40.71870054,-74.00083377,216
40.66481369,-73.89651264,98
40.7162906,-73.95463903,72
40.84942551,-73.9309454,38
40.8512011,-73.92901902,31
40.68193614,-73.9141287,50
40.67588728,-73.93515171,49
40.80696,-73.94431,134
40.66069,-73.99185,87
40.64054726,-73.89776311,68
40.6712566,-73.8697709,38
40.676018,-73.95975157,111
40.6712566,-73.8697709,38
40.84511142,-73.93658328,79
40.69137143,-73.81740877,199
40.78997919,-73.94562813,67
40.81692684,-73.95436993,99
40.6778368,-73.96177316,124
40.66981,-73.791375,172
40.6886,-73.91843,68
40.69821,-73.91669,180
40.66024055,-73.7475816,254
40.8728314,-73.89995522,63
40.69469008,-73.91207576,200
40.74338732,-73.98125552,87
40.74196,-73.98635,140
40.7255423,-73.9476482,220
40.6921118,-73.937455,329
40.75723982,-73.86934086,47
40.82182258,-73.95380918,424
40.71403343,-73.96057405,425
40.6522898,-73.959448,78
40.74519128,-73.98087223,109
40.59503869,-73.79856864,470
40.78361967,-73.98488977,222
40.67718672,-73.94189047,77
40.65853777,-73.94830623,42
40.67519139,-73.94258113,79
40.67742,-73.94276,72
40.70578532,-73.90238004,152
40.67712591,-73.94220683,70
40.67717632,-73.94208967,74
40.60991,-74.00609,109
40.67598925,-73.94196848,75
40.74697301,-73.94765293,99
40.69418292,-73.9444519,76
40.74878688,-73.94902915,243
40.6594055,-73.8968391,149
40.6594077,-73.8909302,67
40.87713711,-73.85714301,123
40.7053608,-73.791809,159
40.73938385,-73.9854367,250
40.82631285,-73.89373997,50
40.66339177,-73.8131909,79
40.7502325,-73.93919287,235
40.74685863,-73.98679081,109
40.7004842,-73.94186784,393
40.75065762,-73.97573583,250
40.69137653,-73.98551846,200
40.66585035,-73.95690622,120
40.76959041,-73.95102184,104
40.73873,-73.9065,200
40.7965221,-73.9627052,165
40.68558624,-73.90950186,68
40.70540066,-74.00800901,165
40.57570887,-74.0078202,130
40.80215818,-73.95979363,250
40.67298663,-73.92914313,200
40.71152432,-73.76528266,152
40.71705394,-73.95601637,71
40.84407886,-73.86752818,90
40.7632052,-73.9900339,153
40.77698284,-73.95894169,126
40.721645,-73.853695,94
40.80170498,-73.95906873,108
40.76136339,-74.0005471,1800
40.75707877,-73.99193433,556
40.75663,-73.99193,563
40.68143707,-73.95046159,180
40.7562767,-73.9295833,75
40.64169249,-73.91459954,145
40.80369179,-73.96621597,80
40.76078712,-73.98085438,150
40.68781115,-73.92022282,90
40.6874459,-73.92190255,77
40.68788735,-73.935909,76
40.71966832,-74.00067992,265
40.71805623,-74.0009475,232
40.71882038,-74.00300638,227
40.777701,-73.9093895,126
40.74957379,-73.99078406,300
40.7481643,-73.99071265,345
40.68842693,-73.93042701,300
40.71020224,-73.94443741,175
40.787867,-73.9688382,355
40.732961,-74.0056651,521
40.71703933,-73.95499497,123
40.76002865,-73.96256325,459
40.76179,-73.96297,494
40.67061331,-73.8774853,66
40.67092369,-73.87816847,89
40.70410604,-74.00658578,463
40.81188008,-73.93565777,156
40.63354771,-74.0918582,94
40.69640153,-73.92453975,57
40.65827357,-73.94826697,36
40.72437,-73.85511,169
40.546777,-74.17658943,158
40.66096736,-73.98382528,157
40.72091307,-73.98876261,174
40.67203773,-73.95775261,450
40.7860384,-73.9436305,150
40.84780499,-73.86351172,82
40.69372341,-73.96821531,132
40.7608185,-74.00053621,468
40.65732573,-73.91896696,160
40.82503625,-73.94621316,245
40.78532502,-73.95021411,220
40.70916126,-74.00182145,433
40.66380586,-73.99303262,139
40.76027801,-73.96100121,771
40.74456665,-73.98488574,400
40.71029,-74.00687,202
40.71670384,-73.99101137,200
40.6731952,-73.9266822,65
40.63157433,-73.92164421,429
40.67920758,-73.89155186,126
40.75866,-73.89209,150
40.81787921,-73.94358253,185
40.68738895,-73.93734229,146
40.77297848,-73.99167475,1500
40.68991516,-73.93176418,82
40.86887,-73.89505,275
40.67916313,-73.76271945,85
40.68857999,-73.94470289,316
40.68647,-73.93081,117
40.744454,-73.889351,169
40.85591151,-73.93799881,175
40.744454,-73.889351,149
40.71937,-74.0028,215
40.71851886,-74.00080666,220
40.744454,-73.889351,140
40.7188917,-74.00286791,239
40.71810271,-74.00159288,231
40.67331,-73.92006,95
40.77538515,-73.89735634,63
40.6761012,-73.84465993,85
40.70790792,-74.01010976,230
40.78335502,-73.94643547,229
40.69006598,-73.99434749,99
40.760596,-73.99628,401
40.7226285,-73.9945497,480
40.6777631,-73.980313,396
40.7075856,-74.01042036,104
40.70794507,-74.01167013,130
40.744454,-73.889351,149
40.6634125,-73.8870091,135
40.80433697,-73.93956499,680
40.72153442,-73.98902571,2371
40.76586355,-73.98318633,354
40.68189785,-73.91758555,210
40.67128396,-73.94457963,375
40.72620762,-73.99470893,2300
40.74799668,-73.97550211,262
40.66943652,-73.94332354,535
40.77080852,-73.95429995,159
40.82384857,-73.9393973,88
40.82428,-73.9397,91
40.76957899,-73.95463967,160
40.71008386,-73.96779432,265
40.7295231,-73.7327305,208
40.6700796,-73.9419177,221
40.68970371,-73.93042933,84
40.71248973,-73.96723391,367
40.77522408,-73.9531221,359
40.76929816,-73.95489421,150
40.76505572,-73.99038109,169
40.8099696,-73.9490931,155
40.7634925,-73.96587179,470
40.77230272,-73.90296014,108
40.71589255,-73.99038908,320
40.75015,-73.98595,170
40.76161093,-73.96581595,493
40.77594681,-73.97689086,268
40.77897685,-73.95169904,320
40.60332425,-73.95512199,52
40.68881,-73.95734,333
40.79620364,-73.96202142,268
40.76323971,-73.96378624,937
40.73861151,-74.00475975,175
40.72667757,-73.94476447,151
40.69161797,-73.93180232,86
40.71484,-73.9567,73
40.78694951,-73.9519143,106
40.6683462,-73.74052032,109
40.67006862,-73.8780993,66
40.67085739,-73.87801402,60
40.67054,-73.87763,61
40.76475891,-73.9625439,195
40.77576334,-73.94920709,145
40.66219143,-73.94092741,69
40.68257751,-73.92436848,191
40.64138199,-73.94163076,243
40.77898245,-73.97614308,302
40.7685966,-73.9158432,64
40.7304002,-74.0049711,330
40.70639364,-73.93778062,134
40.75737741,-73.98126324,111
40.70613,-73.93609,146
40.70463,-73.93681,125
40.6833872,-73.94386059,59
40.73901649,-73.98072993,170
40.80785,-73.94071,275
40.71880615,-73.94820838,600
40.6983025,-73.92025873,90
40.71660933,-73.96627438,180
40.70836795,-74.00887203,333
40.78222289,-73.95424018,181
40.82857942,-73.94994232,80
40.72097582,-73.99051185,400
40.71775695,-73.98920252,225
40.7325,-73.95693,229
40.79959936,-73.95116738,91
40.67263,-73.91716,65
40.77588739,-73.91490813,121
40.67859202,-73.95248096,196
40.63545041,-74.02537658,55
40.80153366,-73.93799474,85
40.67163899,-73.92349003,66
40.79208662,-73.97765714,175
40.68159765,-73.92969782,177
40.67990585,-73.80813004,74
40.70947377,-73.94760992,240
40.77492341,-73.91361404,225
40.7711041,-73.95626565,150
40.63440278,-73.89447506,108
40.68378907,-73.93655053,63
40.6760164,-73.9174605,126
40.6780759,-73.95209118,188
40.68742419,-73.91863722,116
40.75986999,-73.8325042,73
40.69197438,-73.94622227,450
40.79937441,-73.94579109,267
40.73042323,-73.97937593,138
40.75318249,-73.9946554,104
40.7932697,-73.9452909,150
40.72329928,-74.00378074,2500
40.6963138,-73.94627431,880
40.65446388,-73.95429595,200
40.8245664,-73.84615873,210
40.70888161,-73.96441816,278
40.75159388,-73.99806235,699
40.77328006,-73.94976219,160
40.8754615,-73.88489381,109
40.76542654,-73.98795598,400
40.75629995,-73.86370188,120
40.75515424,-73.96540579,185
40.68166438,-73.748568,90
40.81198,-73.93597,85
40.70123285,-73.92450274,211
40.7571153,-73.9297593,73
40.81755912,-73.90313718,200
40.63135822,-74.02883815,57
40.75566154,-73.8842713,94
40.68046986,-73.8919753,90
40.67881024,-73.89315735,72
40.71616,-73.9838,400
40.74686837,-74.00049112,122
40.6101191,-74.00949965,469
40.72571215,-73.98423842,323
40.7179558,-73.9583239,450
40.68835409,-73.98132622,200
40.64512877,-73.94794958,80
40.7417201,-73.9965061,286
40.75330526,-73.96852742,440
40.69068,-73.92208,350
40.74161207,-73.98967401,250
40.6877622,-73.84028739,44
40.80303898,-73.95700048,125
40.77149053,-73.98707173,1086
40.68643927,-73.83815151,135
40.71312981,-73.96739075,400
40.71202762,-73.96532334,356
40.6578482,-73.9755811,185
40.7646408,-73.9772407,600
40.66897699,-73.97697653,187
40.64652768,-73.95111838,185
40.76483463,-73.99255548,199
40.78427529,-73.97453754,4000
40.80316159,-73.9584837,122
40.71032961,-73.89513873,121
40.80504616,-73.95682323,129
40.74135057,-73.98989434,600
40.80474145,-73.9584407,143
40.68081,-73.89189,46
40.67120516,-73.95634055,275
40.67792,-73.83724,159
40.61289299,-74.07344525,80
40.84795185,-73.91768931,57
40.82571053,-73.94959722,1100
40.86756969,-73.85341187,110
40.75035644,-73.97567671,121
40.75360174,-73.83038428,199
40.74466,-73.85399,68
40.67766684,-73.83705196,200
40.7447123,-73.85404447,54
40.75694247,-73.9831727,154
40.76095615,-73.97920744,94
40.7220382,-73.91089837,140
40.69559641,-73.92081738,75
40.67720168,-73.95287708,111
40.70862061,-74.00883404,199
40.74291,-73.91161,79
40.76222755,-73.97998186,150
40.68832,-73.87035,55
40.74887786,-74.00247344,499
40.86858,-73.83734,240
40.74352604,-73.99519065,433
40.71872293,-73.98371116,549
40.66998228,-73.81871225,107
40.75968,-73.99086,999
40.6877352,-73.7351326,286
40.76548878,-73.99308886,157
40.71382608,-73.94104432,132
40.87593334,-73.83798754,44
40.73511962,-73.95526442,215
40.84975387,-73.93949021,184
40.7438909,-74.00649169,1200
40.645342,-73.9640169,137
40.64466335,-73.96512718,161
40.650629,-73.91707959,103
40.73241722,-73.99697223,350
40.6662,-73.7652,156
40.72803894,-73.9885983,126
40.74283552,-74.00009026,399
40.6775356,-73.9800031,166
40.7514705,-73.9714149,522
40.7847793,-73.9778528,650
40.72511,-73.95548,241
40.71944168,-73.95686147,350
40.71106829,-73.79276121,146
40.71242579,-73.94495332,280
40.77829,-73.97606,91
40.80587898,-73.95547416,200
40.72837522,-73.95468023,215
40.76885991,-73.98767589,2000
40.81382749,-73.91534943,135
40.74756703,-73.97527917,350
40.74776677,-73.9736657,545
40.6371402,-74.00229902,59
40.6429086,-73.95953485,200
40.7398044,-73.9847973,195
40.87492331,-73.85399616,256
40.68443205,-73.93883715,200
40.77356297,-73.9350641,55
40.74355496,-73.97930445,450
40.74463585,-73.87478327,125
40.63865,-74.01856,79
40.66815342,-73.87618231,136
40.63444,-74.16749,59
40.74594864,-73.87431576,133
40.69516,-73.76537,132
40.72022,-73.98677,142
40.76770843,-73.99007072,300
40.6939096,-73.84441681,90
40.69407849,-73.76702393,132
40.69514814,-73.76660706,132
40.64931161,-73.95255662,145
40.68641068,-73.94156216,103
40.82431321,-73.92650285,95
